"","Date","Count","DayNight","Game","Weekday","Area"
"4393",2012-12-29,28,0,0,0,0
"4394",2012-12-30,35,0,0,0,0
"4395",2012-12-31,19,0,0,1,0
"4396",2013-01-01,46,0,0,1,0
"4397",2013-01-02,28,0,0,1,0
"4398",2013-01-03,26,0,0,1,0
"4399",2013-01-04,26,0,0,1,0
"4400",2013-01-05,27,0,0,0,0
"4401",2013-01-06,28,0,0,0,0
"4402",2013-01-07,31,0,0,1,0
"4403",2013-01-08,19,0,0,1,0
"4404",2013-01-09,34,0,0,1,0
"4405",2013-01-10,27,0,0,1,0
"4406",2013-01-11,24,0,0,1,0
"4407",2013-01-12,29,0,0,0,0
"4408",2013-01-13,22,0,0,0,0
"4409",2013-01-14,28,0,0,1,0
"4410",2013-01-15,28,0,0,1,0
"4411",2013-01-16,23,0,0,1,0
"4412",2013-01-17,28,0,0,1,0
"4413",2013-01-18,33,0,0,1,0
"4414",2013-01-19,27,0,0,0,0
"4415",2013-01-20,22,0,0,0,0
"4416",2013-01-21,21,0,0,1,0
"4417",2013-01-22,19,0,0,1,0
"4418",2013-01-23,23,0,0,1,0
"4419",2013-01-24,18,0,0,1,0
"4420",2013-01-25,34,0,0,1,0
"4421",2013-01-26,36,0,0,0,0
"4422",2013-01-27,31,0,0,0,0
"4423",2013-01-28,27,0,0,1,0
"4424",2013-01-29,27,0,0,1,0
"4425",2013-01-30,33,0,0,1,0
"4426",2013-01-31,33,0,0,1,0
"4427",2013-02-01,25,0,0,1,0
"4428",2013-02-02,30,0,0,0,0
"4429",2013-02-03,26,0,0,0,0
"4430",2013-02-04,23,0,0,1,0
"4431",2013-02-05,24,0,0,1,0
"4432",2013-02-06,30,0,0,1,0
"4433",2013-02-07,20,0,0,1,0
"4434",2013-02-08,27,0,0,1,0
"4435",2013-02-09,29,0,0,0,0
"4436",2013-02-10,22,0,0,0,0
"4437",2013-02-11,14,0,0,1,0
"4438",2013-02-12,28,0,0,1,0
"4439",2013-02-13,24,0,0,1,0
"4440",2013-02-14,26,0,0,1,0
"4441",2013-02-15,34,0,0,1,0
"4442",2013-02-16,34,0,0,0,0
"4443",2013-02-17,25,0,0,0,0
"4444",2013-02-18,26,0,0,1,0
"4445",2013-02-19,15,0,0,1,0
"4446",2013-02-20,24,0,0,1,0
"4447",2013-02-21,23,0,0,1,0
"4448",2013-02-22,21,0,0,1,0
"4449",2013-02-23,18,0,0,0,0
"4450",2013-02-24,23,0,0,0,0
"4451",2013-02-25,31,0,0,1,0
"4452",2013-02-26,18,0,0,1,0
"4453",2013-02-27,29,0,0,1,0
"4454",2013-02-28,24,0,0,1,0
"4455",2013-03-01,33,0,0,1,0
"4456",2013-03-02,24,0,0,0,0
"4457",2013-03-03,29,0,0,0,0
"4458",2013-03-04,28,0,0,1,0
"4459",2013-03-05,20,0,0,1,0
"4460",2013-03-06,27,0,0,1,0
"4461",2013-03-07,25,0,0,1,0
"4462",2013-03-08,26,0,0,1,0
"4463",2013-03-09,28,0,0,0,0
"4464",2013-03-10,20,0,0,0,0
"4465",2013-03-11,29,0,0,1,0
"4466",2013-03-12,26,0,0,1,0
"4467",2013-03-13,27,0,0,1,0
"4468",2013-03-14,26,0,0,1,0
"4469",2013-03-15,27,0,0,1,0
"4470",2013-03-16,29,0,0,0,0
"4471",2013-03-17,31,0,0,0,0
"4472",2013-03-18,22,0,0,1,0
"4473",2013-03-19,20,0,0,1,0
"4474",2013-03-20,32,0,0,1,0
"4475",2013-03-21,29,0,0,1,0
"4476",2013-03-22,27,0,0,1,0
"4477",2013-03-23,38,0,0,0,0
"4478",2013-03-24,34,0,0,0,0
"4479",2013-03-25,23,0,0,1,0
"4480",2013-03-26,23,0,0,1,0
"4481",2013-03-27,26,0,0,1,0
"4482",2013-03-28,29,0,0,1,0
"4483",2013-03-29,31,0,0,1,0
"4484",2013-03-30,28,0,0,0,0
"4485",2013-03-31,48,0,0,0,0
"4486",2013-04-01,33,0,1,1,0
"4487",2013-04-02,24,0,0,1,0
"4488",2013-04-03,24,0,1,1,0
"4489",2013-04-04,34,0,1,1,0
"4490",2013-04-05,33,0,1,1,0
"4491",2013-04-06,28,0,1,0,0
"4492",2013-04-07,35,0,1,0,0
"4493",2013-04-08,33,0,0,1,0
"4494",2013-04-09,31,0,0,1,0
"4495",2013-04-10,19,0,0,1,0
"4496",2013-04-11,26,0,0,1,0
"4497",2013-04-12,32,0,0,1,0
"4498",2013-04-13,24,0,0,0,0
"4499",2013-04-14,34,0,0,0,0
"4500",2013-04-15,23,0,0,1,0
"4501",2013-04-16,26,0,0,1,0
"4502",2013-04-17,19,0,0,1,0
"4503",2013-04-18,26,0,0,1,0
"4504",2013-04-19,28,0,0,1,0
"4505",2013-04-20,27,0,1,0,0
"4506",2013-04-21,23,0,1,0,0
"4507",2013-04-22,38,0,1,1,0
"4508",2013-04-23,23,0,0,1,0
"4509",2013-04-24,32,0,1,1,0
"4510",2013-04-25,32,0,1,1,0
"4511",2013-04-26,35,0,1,1,0
"4512",2013-04-27,30,0,1,0,0
"4513",2013-04-28,31,0,1,0,0
"4514",2013-04-29,20,0,0,1,0
"4515",2013-04-30,31,0,0,1,0
"4516",2013-05-01,28,0,0,1,0
"4517",2013-05-02,31,0,0,1,0
"4518",2013-05-03,34,0,0,1,0
"4519",2013-05-04,30,0,0,0,0
"4520",2013-05-05,36,0,0,0,0
"4521",2013-05-06,23,0,0,1,0
"4522",2013-05-07,26,0,0,1,0
"4523",2013-05-08,23,0,0,1,0
"4524",2013-05-09,20,0,0,1,0
"4525",2013-05-10,33,0,1,1,0
"4526",2013-05-11,24,0,1,0,0
"4527",2013-05-12,28,0,1,0,0
"4528",2013-05-13,26,0,0,1,0
"4529",2013-05-14,32,0,0,1,0
"4530",2013-05-15,42,0,0,1,0
"4531",2013-05-16,36,0,0,1,0
"4532",2013-05-17,43,0,0,1,0
"4533",2013-05-18,33,0,0,0,0
"4534",2013-05-19,44,0,0,0,0
"4535",2013-05-20,35,0,1,1,0
"4536",2013-05-21,38,0,1,1,0
"4537",2013-05-22,35,0,1,1,0
"4538",2013-05-23,24,0,0,1,0
"4539",2013-05-24,27,0,1,1,0
"4540",2013-05-25,38,0,1,0,0
"4541",2013-05-26,28,0,1,0,0
"4542",2013-05-27,30,0,1,1,0
"4543",2013-05-28,22,0,0,1,0
"4544",2013-05-29,23,0,0,1,0
"4545",2013-05-30,33,0,0,1,0
"4546",2013-05-31,30,0,0,1,0
"4547",2013-06-01,39,0,0,0,0
"4548",2013-06-02,29,0,0,0,0
"4549",2013-06-03,27,0,0,1,0
"4550",2013-06-04,26,0,0,1,0
"4551",2013-06-05,44,0,0,1,0
"4552",2013-06-06,32,0,1,1,0
"4553",2013-06-07,31,0,1,1,0
"4554",2013-06-08,21,0,1,0,0
"4555",2013-06-09,27,0,1,0,0
"4556",2013-06-10,31,0,1,1,0
"4557",2013-06-11,27,0,1,1,0
"4558",2013-06-12,24,0,0,1,0
"4559",2013-06-13,26,0,0,1,0
"4560",2013-06-14,24,0,0,1,0
"4561",2013-06-15,35,0,0,0,0
"4562",2013-06-16,35,0,0,0,0
"4563",2013-06-17,38,0,0,1,0
"4564",2013-06-18,28,0,0,1,0
"4565",2013-06-19,37,0,0,1,0
"4566",2013-06-20,24,0,0,1,0
"4567",2013-06-21,33,0,0,1,0
"4568",2013-06-22,29,0,0,0,0
"4569",2013-06-23,43,0,0,0,0
"4570",2013-06-24,27,0,0,1,0
"4571",2013-06-25,39,0,1,1,0
"4572",2013-06-26,34,0,1,1,0
"4573",2013-06-27,22,0,0,1,0
"4574",2013-06-28,39,0,1,1,0
"4576",2013-06-29,35,0,1,0,0
"4577",2013-06-30,45,0,1,0,0
"4578",2013-07-01,31,0,0,1,0
"4579",2013-07-02,31,0,1,1,0
"4580",2013-07-03,23,0,1,1,0
"4581",2013-07-04,22,0,1,1,0
"4582",2013-07-05,35,0,0,1,0
"4583",2013-07-06,32,0,0,0,0
"4584",2013-07-07,33,0,0,0,0
"4585",2013-07-08,21,0,1,1,0
"4586",2013-07-09,17,0,0,1,0
"4587",2013-07-10,31,0,0,1,0
"4588",2013-07-11,20,0,0,1,0
"4589",2013-07-12,33,0,0,1,0
"4590",2013-07-13,40,0,0,0,0
"4591",2013-07-14,45,0,0,0,0
"4592",2013-07-15,41,0,0,1,0
"4593",2013-07-16,41,0,0,1,0
"4594",2013-07-17,35,0,0,1,0
"4595",2013-07-18,20,0,0,1,0
"4596",2013-07-19,30,0,1,1,0
"4597",2013-07-20,39,0,1,0,0
"4598",2013-07-21,38,0,1,0,0
"4599",2013-07-22,34,0,1,1,0
"4600",2013-07-23,29,0,1,1,0
"4601",2013-07-24,34,0,1,1,0
"4602",2013-07-25,21,0,1,1,0
"4603",2013-07-26,35,0,1,1,0
"4604",2013-07-27,28,0,1,0,0
"4605",2013-07-28,29,0,1,0,0
"4606",2013-07-29,26,0,0,1,0
"4607",2013-07-30,19,0,0,1,0
"4608",2013-07-31,32,0,0,1,0
"4609",2013-08-01,26,0,0,1,0
"4610",2013-08-02,33,0,0,1,0
"4611",2013-08-03,35,0,0,0,0
"4612",2013-08-04,37,0,0,0,0
"4613",2013-08-05,27,0,1,1,0
"4614",2013-08-06,30,0,1,1,0
"4615",2013-08-07,35,0,1,1,0
"4616",2013-08-08,38,0,0,1,0
"4617",2013-08-09,31,0,1,1,0
"4619",2013-08-10,33,0,1,0,0
"4620",2013-08-11,35,0,1,0,0
"4621",2013-08-12,24,0,1,1,0
"4622",2013-08-13,26,0,1,1,0
"4623",2013-08-14,37,0,1,1,0
"4624",2013-08-15,31,0,0,1,0
"4625",2013-08-16,35,0,0,1,0
"4626",2013-08-17,26,0,0,0,0
"4627",2013-08-18,26,0,0,0,0
"4628",2013-08-19,31,0,0,1,0
"4629",2013-08-20,32,0,0,1,0
"4630",2013-08-21,21,0,0,1,0
"4631",2013-08-22,27,0,0,1,0
"4632",2013-08-23,24,0,1,1,0
"4633",2013-08-24,35,0,1,0,0
"4634",2013-08-25,35,0,1,0,0
"4635",2013-08-26,25,0,1,1,0
"4636",2013-08-27,24,0,1,1,0
"4637",2013-08-28,33,0,1,1,0
"4638",2013-08-29,32,0,0,1,0
"4639",2013-08-30,22,0,0,1,0
"4640",2013-08-31,47,0,0,0,0
"4641",2013-09-01,36,0,0,0,0
"4642",2013-09-02,30,0,0,1,0
"4643",2013-09-03,32,0,0,1,0
"4644",2013-09-04,21,0,0,1,0
"4645",2013-09-05,38,0,0,1,0
"4646",2013-09-06,28,0,0,1,0
"4647",2013-09-07,25,0,0,0,0
"4648",2013-09-08,27,0,0,0,0
"4649",2013-09-09,27,0,1,1,0
"4650",2013-09-10,36,0,1,1,0
"4651",2013-09-11,24,0,1,1,0
"4652",2013-09-12,27,0,1,1,0
"4653",2013-09-13,26,0,1,1,0
"4654",2013-09-14,25,0,1,0,0
"4655",2013-09-15,31,0,1,0,0
"4656",2013-09-16,32,0,1,1,0
"4657",2013-09-17,24,0,1,1,0
"4658",2013-09-18,34,0,1,1,0
"4659",2013-09-19,31,0,0,1,0
"4660",2013-09-20,35,0,0,1,0
"4661",2013-09-21,32,0,0,0,0
"4662",2013-09-22,33,0,0,0,0
"4663",2013-09-23,27,0,1,1,0
"4664",2013-09-24,34,0,0,1,0
"4665",2013-09-25,24,0,0,1,0
"4666",2013-09-26,34,0,1,1,0
"4667",2013-09-27,32,0,1,1,0
"4668",2013-09-28,33,0,1,0,0
"4669",2013-09-29,25,0,1,0,0
"4670",2013-09-30,26,0,0,1,0
"4671",2013-10-01,28,0,0,1,0
"4672",2013-10-02,35,0,0,1,0
"4673",2013-10-03,27,0,0,1,0
"4674",2013-10-04,44,0,0,1,0
"4675",2013-10-05,36,0,0,0,0
"4676",2013-10-06,28,0,0,0,0
"4677",2013-10-07,18,0,0,1,0
"4678",2013-10-08,24,0,0,1,0
"4679",2013-10-09,23,0,0,1,0
"4680",2013-10-10,27,0,0,1,0
"4681",2013-10-11,32,0,0,1,0
"4682",2013-10-12,30,0,0,0,0
"4683",2013-10-13,23,0,0,0,0
"4684",2013-10-14,26,0,0,1,0
"4685",2013-10-15,20,0,0,1,0
"4686",2013-10-16,32,0,0,1,0
"4687",2013-10-17,25,0,0,1,0
"4688",2013-10-18,29,0,0,1,0
"4689",2013-10-19,30,0,0,0,0
"4690",2013-10-20,28,0,0,0,0
"4691",2013-10-21,27,0,0,1,0
"4692",2013-10-22,21,0,0,1,0
"4693",2013-10-23,22,0,0,1,0
"4694",2013-10-24,28,0,0,1,0
"4695",2013-10-25,38,0,0,1,0
"4696",2013-10-26,31,0,0,0,0
"4697",2013-10-27,29,0,0,0,0
"4698",2013-10-28,23,0,0,1,0
"4699",2013-10-29,24,0,0,1,0
"4700",2013-10-30,23,0,0,1,0
"4701",2013-10-31,29,0,0,1,0
"4702",2013-11-01,34,0,0,1,0
"4703",2013-11-02,21,0,0,0,0
"4704",2013-11-03,33,0,0,0,0
"4705",2013-11-04,26,0,0,1,0
"4706",2013-11-05,22,0,0,1,0
"4707",2013-11-06,22,0,0,1,0
"4708",2013-11-07,27,0,0,1,0
"4709",2013-11-08,23,0,0,1,0
"4710",2013-11-09,23,0,0,0,0
"4711",2013-11-10,33,0,0,0,0
"4712",2013-11-11,20,0,0,1,0
"4713",2013-11-12,22,0,0,1,0
"4714",2013-11-13,29,0,0,1,0
"4715",2013-11-14,33,0,0,1,0
"4716",2013-11-15,22,0,0,1,0
"4717",2013-11-16,28,0,0,0,0
"4718",2013-11-17,33,0,0,0,0
"4719",2013-11-18,20,0,0,1,0
"4720",2013-11-19,29,0,0,1,0
"4721",2013-11-20,34,0,0,1,0
"4722",2013-11-21,29,0,0,1,0
"4723",2013-11-22,32,0,0,1,0
"4724",2013-11-23,16,0,0,0,0
"4725",2013-11-24,34,0,0,0,0
"4726",2013-11-25,19,0,0,1,0
"4727",2013-11-26,19,0,0,1,0
"4728",2013-11-27,17,0,0,1,0
"4729",2013-11-28,22,0,0,1,0
"4730",2013-11-29,20,0,0,1,0
"4731",2013-11-30,20,0,0,0,0
"4732",2013-12-01,29,0,0,0,0
"4733",2013-12-02,29,0,0,1,0
"4734",2013-12-03,30,0,0,1,0
"4735",2013-12-04,21,0,0,1,0
"4736",2013-12-05,22,0,0,1,0
"4737",2013-12-06,20,0,0,1,0
"4738",2013-12-07,21,0,0,0,0
"4739",2013-12-08,27,0,0,0,0
"4740",2013-12-09,19,0,0,1,0
"4741",2013-12-10,15,0,0,1,0
"4742",2013-12-11,19,0,0,1,0
"4743",2013-12-12,17,0,0,1,0
"4744",2013-12-13,30,0,0,1,0
"4745",2013-12-14,26,0,0,0,0
"4746",2013-12-15,22,0,0,0,0
"4747",2013-12-16,24,0,0,1,0
"4748",2013-12-17,23,0,0,1,0
"4749",2013-12-18,14,0,0,1,0
"4750",2013-12-19,27,0,0,1,0
"4751",2013-12-20,32,0,0,1,0
"4752",2013-12-21,27,0,0,0,0
"4753",2013-12-22,30,0,0,0,0
"4754",2013-12-23,30,0,0,1,0
"4755",2013-12-24,15,0,0,1,0
"4756",2013-12-25,9,0,0,1,0
"4757",2013-12-26,21,0,0,1,0
"4758",2013-12-27,22,0,0,1,0
"4759",2013-12-28,21,0,0,0,0
"4760",2013-12-29,31,0,0,0,0
"4761",2013-12-30,18,0,0,1,0
"4762",2013-12-31,19,0,0,1,0
"4763",2014-01-01,23,0,0,1,0
"4764",2014-01-02,10,0,0,1,0
"4765",2014-01-03,25,0,0,1,0
"4766",2014-01-04,18,0,0,0,0
"4767",2014-01-05,16,0,0,0,0
"4768",2014-01-06,11,0,0,1,0
"4769",2014-01-07,14,0,0,1,0
"4770",2014-01-08,22,0,0,1,0
"4771",2014-01-09,23,0,0,1,0
"4772",2014-01-10,28,0,0,1,0
"4773",2014-01-11,24,0,0,0,0
"4774",2014-01-12,21,0,0,0,0
"4775",2014-01-13,20,0,0,1,0
"4776",2014-01-14,27,0,0,1,0
"4777",2014-01-15,22,0,0,1,0
"4778",2014-01-16,23,0,0,1,0
"4779",2014-01-17,25,0,0,1,0
"4780",2014-01-18,23,0,0,0,0
"4781",2014-01-19,18,0,0,0,0
"4782",2014-01-20,21,0,0,1,0
"4783",2014-01-21,14,0,0,1,0
"4784",2014-01-22,15,0,0,1,0
"4785",2014-01-23,22,0,0,1,0
"4786",2014-01-24,27,0,0,1,0
"4787",2014-01-25,23,0,0,0,0
"4788",2014-01-26,31,0,0,0,0
"4789",2014-01-27,17,0,0,1,0
"4790",2014-01-28,23,0,0,1,0
"4791",2014-01-29,22,0,0,1,0
"4792",2014-01-30,24,0,0,1,0
"4793",2014-01-31,32,0,0,1,0
"4794",2014-02-01,23,0,0,0,0
"4795",2014-02-02,23,0,0,0,0
"4796",2014-02-03,18,0,0,1,0
"4797",2014-02-04,32,0,0,1,0
"4798",2014-02-05,23,0,0,1,0
"4799",2014-02-06,23,0,0,1,0
"4800",2014-02-07,15,0,0,1,0
"4801",2014-02-08,21,0,0,0,0
"4802",2014-02-09,28,0,0,0,0
"4803",2014-02-10,25,0,0,1,0
"4804",2014-02-11,23,0,0,1,0
"4805",2014-02-12,23,0,0,1,0
"4806",2014-02-13,15,0,0,1,0
"4807",2014-02-14,21,0,0,1,0
"4808",2014-02-15,15,0,0,0,0
"4809",2014-02-16,23,0,0,0,0
"4810",2014-02-17,20,0,0,1,0
"4811",2014-02-18,18,0,0,1,0
"4812",2014-02-19,29,0,0,1,0
"4813",2014-02-20,23,0,0,1,0
"4814",2014-02-21,26,0,0,1,0
"4815",2014-02-22,28,0,0,0,0
"4816",2014-02-23,25,0,0,0,0
"4817",2014-02-24,14,0,0,1,0
"4818",2014-02-25,22,0,0,1,0
"4819",2014-02-26,28,0,0,1,0
"4820",2014-02-27,22,0,0,1,0
"4821",2014-02-28,26,0,0,1,0
"4822",2014-03-01,32,0,0,0,0
"4823",2014-03-02,18,0,0,0,0
"4824",2014-03-03,25,0,0,1,0
"4825",2014-03-04,18,0,0,1,0
"4826",2014-03-05,21,0,0,1,0
"4827",2014-03-06,19,0,0,1,0
"4828",2014-03-07,22,0,0,1,0
"4829",2014-03-08,30,0,0,0,0
"4830",2014-03-09,17,0,0,0,0
"4831",2014-03-10,23,0,0,1,0
"4832",2014-03-11,20,0,0,1,0
"4833",2014-03-12,21,0,0,1,0
"4834",2014-03-13,28,0,0,1,0
"4835",2014-03-14,35,0,0,1,0
"4836",2014-03-15,28,0,0,0,0
"4837",2014-03-16,20,0,0,0,0
"4838",2014-03-17,25,0,0,1,0
"4839",2014-03-18,39,0,0,1,0
"4840",2014-03-19,14,0,0,1,0
"4841",2014-03-20,31,0,0,1,0
"4842",2014-03-21,27,0,0,1,0
"4843",2014-03-22,28,0,0,0,0
"4844",2014-03-23,30,0,0,0,0
"4845",2014-03-24,34,0,0,1,0
"4846",2014-03-25,19,0,0,1,0
"4847",2014-03-26,26,0,0,1,0
"4848",2014-03-27,18,0,0,1,0
"4849",2014-03-28,24,0,0,1,0
"4850",2014-03-29,24,0,0,0,0
"4851",2014-03-30,23,0,0,0,0
"4852",2014-03-31,23,0,1,1,0
"4853",2014-04-01,22,0,0,1,0
"4854",2014-04-02,28,0,1,1,0
"4855",2014-04-03,21,0,1,1,0
"4856",2014-04-04,26,0,0,1,0
"4857",2014-04-05,33,0,0,0,0
"4858",2014-04-06,36,0,0,0,0
"4859",2014-04-07,24,0,0,1,0
"4860",2014-04-08,25,0,0,1,0
"4861",2014-04-09,22,0,0,1,0
"4862",2014-04-10,28,0,1,1,0
"4863",2014-04-11,26,0,1,1,0
"4864",2014-04-12,37,0,1,0,0
"4865",2014-04-13,21,0,1,0,0
"4866",2014-04-14,20,0,0,1,0
"4867",2014-04-15,30,0,1,1,0
"4868",2014-04-16,23,0,1,1,0
"4869",2014-04-17,33,0,1,1,0
"4870",2014-04-18,24,0,0,1,0
"4871",2014-04-19,24,0,0,0,0
"4872",2014-04-20,25,0,0,0,0
"4873",2014-04-21,24,0,0,1,0
"4874",2014-04-22,27,0,0,1,0
"4875",2014-04-23,21,0,0,1,0
"4876",2014-04-24,29,0,0,1,0
"4877",2014-04-25,29,0,1,1,0
"4878",2014-04-26,36,0,1,0,0
"4879",2014-04-27,33,0,1,0,0
"4880",2014-04-28,28,0,1,1,0
"4881",2014-04-29,27,0,1,1,0
"4882",2014-04-30,32,0,1,1,0
"4883",2014-05-01,33,0,0,1,0
"4884",2014-05-02,33,0,0,1,0
"4885",2014-05-03,27,0,0,0,0
"4886",2014-05-04,27,0,0,0,0
"4887",2014-05-05,27,0,0,1,0
"4888",2014-05-06,27,0,0,1,0
"4889",2014-05-07,21,0,1,1,0
"4890",2014-05-08,35,0,1,1,0
"4891",2014-05-09,33,0,1,1,0
"4892",2014-05-10,35,0,1,0,0
"4893",2014-05-11,21,0,1,0,0
"4894",2014-05-12,39,0,0,1,0
"4895",2014-05-13,27,0,0,1,0
"4896",2014-05-14,32,0,0,1,0
"4897",2014-05-15,26,0,0,1,0
"4898",2014-05-16,26,0,0,1,0
"4899",2014-05-17,31,0,0,0,0
"4900",2014-05-18,35,0,0,0,0
"4901",2014-05-19,32,0,0,1,0
"4902",2014-05-20,28,0,0,1,0
"4903",2014-05-21,25,0,0,1,0
"4904",2014-05-22,31,0,1,1,0
"4905",2014-05-23,29,0,1,1,0
"4906",2014-05-24,25,0,1,0,0
"4907",2014-05-25,18,0,1,0,0
"4908",2014-05-26,17,0,1,1,0
"4909",2014-05-27,36,0,1,1,0
"4910",2014-05-28,16,0,1,1,0
"4911",2014-05-29,29,0,0,1,0
"4912",2014-05-30,32,0,1,1,0
"4913",2014-05-31,31,0,1,0,0
"4914",2014-06-01,36,0,1,0,0
"4915",2014-06-02,28,0,0,1,0
"4916",2014-06-03,28,0,0,1,0
"4917",2014-06-04,24,0,0,1,0
"4918",2014-06-05,36,0,0,1,0
"4919",2014-06-06,24,0,0,1,0
"4920",2014-06-07,28,0,0,0,0
"4921",2014-06-08,35,0,0,0,0
"4922",2014-06-09,22,0,1,1,0
"4923",2014-06-10,21,0,0,1,0
"4924",2014-06-11,25,0,1,1,0
"4925",2014-06-12,30,0,1,1,0
"4926",2014-06-13,27,0,1,1,0
"4927",2014-06-14,46,0,1,0,0
"4928",2014-06-15,30,0,1,0,0
"4929",2014-06-16,29,0,0,1,0
"4930",2014-06-17,32,0,1,1,0
"4931",2014-06-18,23,0,1,1,0
"4932",2014-06-19,31,0,0,1,0
"4933",2014-06-20,34,0,0,1,0
"4934",2014-06-21,42,0,0,0,0
"4935",2014-06-22,29,0,0,0,0
"4936",2014-06-23,33,0,0,1,0
"4937",2014-06-24,21,0,0,1,0
"4938",2014-06-25,18,0,0,1,0
"4939",2014-06-26,24,0,0,1,0
"4940",2014-06-27,20,0,0,1,0
"4941",2014-06-28,34,0,0,0,0
"4942",2014-06-29,37,0,0,0,0
"4943",2014-06-30,30,0,0,1,0
"4944",2014-07-01,27,0,1,1,0
"4946",2014-07-02,24,0,1,1,0
"4947",2014-07-03,26,0,0,1,0
"4948",2014-07-04,37,0,1,1,0
"4949",2014-07-05,38,0,1,0,0
"4950",2014-07-06,42,0,1,0,0
"4951",2014-07-07,30,0,0,1,0
"4952",2014-07-08,22,0,0,1,0
"4953",2014-07-09,24,0,0,1,0
"4954",2014-07-10,28,0,0,1,0
"4955",2014-07-11,35,0,0,1,0
"4956",2014-07-12,24,0,0,0,0
"4957",2014-07-13,34,0,0,0,0
"4958",2014-07-14,29,0,0,1,0
"4959",2014-07-15,25,0,0,1,0
"4960",2014-07-16,35,0,0,1,0
"4961",2014-07-17,25,0,0,1,0
"4962",2014-07-18,33,0,1,1,0
"4963",2014-07-19,27,0,1,0,0
"4964",2014-07-20,40,0,1,0,0
"4965",2014-07-21,33,0,1,1,0
"4966",2014-07-22,29,0,1,1,0
"4967",2014-07-23,37,0,1,1,0
"4968",2014-07-24,36,0,0,1,0
"4969",2014-07-25,33,0,0,1,0
"4970",2014-07-26,32,0,0,0,0
"4971",2014-07-27,35,0,0,0,0
"4972",2014-07-28,26,0,0,1,0
"4973",2014-07-29,22,0,0,1,0
"4974",2014-07-30,24,0,0,1,0
"4975",2014-07-31,25,0,0,1,0
"4976",2014-08-01,30,0,1,1,0
"4977",2014-08-02,29,0,1,0,0
"4978",2014-08-03,28,0,1,0,0
"4979",2014-08-04,33,0,1,1,0
"4980",2014-08-05,19,0,1,1,0
"4981",2014-08-06,20,0,1,1,0
"4982",2014-08-07,30,0,0,1,0
"4983",2014-08-08,18,0,0,1,0
"4984",2014-08-09,35,0,0,0,0
"4985",2014-08-10,20,0,0,0,0
"4986",2014-08-11,44,0,0,1,0
"4987",2014-08-12,20,0,0,1,0
"4988",2014-08-13,36,0,0,1,0
"4989",2014-08-14,33,0,0,1,0
"4990",2014-08-15,38,0,1,1,0
"4991",2014-08-16,29,0,1,0,0
"4992",2014-08-17,42,0,1,0,0
"4993",2014-08-18,25,0,1,1,0
"4994",2014-08-19,23,0,1,1,0
"4995",2014-08-20,18,0,1,1,0
"4996",2014-08-21,25,0,0,1,0
"4997",2014-08-22,33,0,0,1,0
"4998",2014-08-23,36,0,0,0,0
"4999",2014-08-24,31,0,0,0,0
"5000",2014-08-25,22,0,0,1,0
"5001",2014-08-26,31,0,1,1,0
"5002",2014-08-27,28,0,1,1,0
"5003",2014-08-28,30,0,1,1,0
"5004",2014-08-29,24,0,1,1,0
"5005",2014-08-30,22,0,1,0,0
"5007",2014-08-31,32,0,1,0,0
"5008",2014-09-01,25,0,0,1,0
"5009",2014-09-02,27,0,0,1,0
"5010",2014-09-03,23,0,0,1,0
"5011",2014-09-04,25,0,0,1,0
"5012",2014-09-05,28,0,0,1,0
"5013",2014-09-06,24,0,0,0,0
"5014",2014-09-07,32,0,0,0,0
"5015",2014-09-08,17,0,1,1,0
"5016",2014-09-09,24,0,1,1,0
"5017",2014-09-10,21,0,1,1,0
"5018",2014-09-11,37,0,1,1,0
"5019",2014-09-12,29,0,0,1,0
"5020",2014-09-13,26,0,1,0,0
"5022",2014-09-14,34,0,1,0,0
"5023",2014-09-15,24,0,0,1,0
"5024",2014-09-16,32,0,0,1,0
"5025",2014-09-17,22,0,0,1,0
"5026",2014-09-18,28,0,0,1,0
"5027",2014-09-19,24,0,0,1,0
"5028",2014-09-20,25,0,0,0,0
"5029",2014-09-21,26,0,0,0,0
"5030",2014-09-22,26,0,0,1,0
"5031",2014-09-23,31,0,0,1,0
"5032",2014-09-24,31,0,0,1,0
"5033",2014-09-25,31,0,1,1,0
"5034",2014-09-26,38,0,1,1,0
"5035",2014-09-27,41,0,1,0,0
"5036",2014-09-28,37,0,1,0,0
"5037",2014-09-29,31,0,0,1,0
"5038",2014-09-30,30,0,0,1,0
"5039",2014-10-01,28,0,0,1,0
"5040",2014-10-02,27,0,0,1,0
"5041",2014-10-03,20,0,0,1,0
"5042",2014-10-04,24,0,0,0,0
"5043",2014-10-05,32,0,0,0,0
"5044",2014-10-06,19,0,0,1,0
"5045",2014-10-07,29,0,0,1,0
"5046",2014-10-08,28,0,0,1,0
"5047",2014-10-09,19,0,0,1,0
"5048",2014-10-10,20,0,0,1,0
"5049",2014-10-11,41,0,0,0,0
"5050",2014-10-12,31,0,0,0,0
"5051",2014-10-13,20,0,0,1,0
"5052",2014-10-14,35,0,0,1,0
"5053",2014-10-15,25,0,0,1,0
"5054",2014-10-16,38,0,0,1,0
"5055",2014-10-17,30,0,0,1,0
"5056",2014-10-18,39,0,0,0,0
"5057",2014-10-19,34,0,0,0,0
"5058",2014-10-20,34,0,0,1,0
"5059",2014-10-21,24,0,0,1,0
"5060",2014-10-22,19,0,0,1,0
"5061",2014-10-23,21,0,0,1,0
"5062",2014-10-24,28,0,0,1,0
